iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
KWL,46663.99999999993,23354.999999999996,23308.999999999884,7707897.000000064,3857998.0000000196,3849899.0000000247,7521284.000000059,3764786.0000000168,3756498.000000026,186613.00000000015,93212.00000000001,93401.00000000001,23.810162060162057,16.54245754245754,14.545063270063268,3892.137878787879,2589.084265734266,2274.8858891108894,3706.1378787878793,2449.584265734266,2135.3858891108894,716.2499999999999,716.2499999999999,378.0,365
ORF,53829.999999999825,26912.99999999998,26917.000000000095,6474103.000000017,3236890.999999984,3237212.00000001,6474103.000000017,3236890.999999984,3237212.00000001,0.0,0.0,0.0,24.436172822520568,12.599404761904763,14.35201977298339,3004.3455615638027,1637.9072481885041,1906.3978132978132,3004.3455615638027,1637.9072481885041,1906.3978132978132,0.0,0.0,0.0,365
LUX,52434.999999999614,26184.00000000003,26251.000000000116,6646808.999999985,3317272.000000006,3329537.0000000065,0.0,0.0,0.0,6646808.999999985,3317272.000000006,3329537.0000000065,24.710819082877908,18.043450292367133,18.12639909110497,3007.6472169007466,2270.3369944741657,2216.9169719169718,0.0,0.0,0.0,3007.6472169007466,2270.3369944741657,2216.9169719169718,365
EVN,38115.00000000031,19056.00000000017,19059.000000000164,6660921.00000001,3329230.999999991,3331689.9999999655,8121.999999999986,4060.9999999999955,4060.999999999999,6652799.000000021,3325169.999999988,3327628.999999963,12.0,8.693139540198363,7.0,1941.2649197929788,1520.3377583527583,1284.4305749805749,19.0,19.0,19.0,1941.2649197929788,1520.3377583527583,1284.4305749805749,365
RHO,34738.99999999985,17383.000000000102,17356.000000000127,6171043.000000052,3087918.99999994,3083123.9999999586,1221083.000000014,610650.000000005,610433.0000000015,4949959.999999958,2477268.999999987,2472690.999999996,18.327272727272728,11.047511312217194,11.0,3535.8329004329003,2133.211412770236,2042.8,757.6025974025974,417.6039294039294,485.5676578323637,3350.6329004329,1979.9444444444443,1987.6444444444446,365
MKE,61996.00000000037,31000.000000000007,30996.000000000047,7547078.000000033,3773771.000000013,3773306.9999999814,7479222.000000032,3739843.0000000126,3739378.999999985,67855.9999999997,33928.000000000065,33927.99999999997,20.677327284775103,13.365639368011283,17.127190279096062,2370.424173373889,1606.9745269489104,2146.9393223546554,2370.424173373889,1606.9745269489104,1923.4603013756343,354.59698996655516,223.20000000000005,354.59698996655516,365
OOL,39216.00000000005,19610.99999999996,19604.9999999999,7204794.000000016,3602531.999999996,3602262.0000000135,6360020.000000036,3180145.000000004,3179875.000000001,844773.9999999969,422387.00000000047,422387.00000000163,12.289735333188844,9.067010345757973,8.275338957770492,2231.894757717555,1520.772885179337,1445.7888111888115,2031.615345952849,1259.4861874236874,1292.5116641528407,869.2587694563503,598.6771228771228,591.9895386871194,365
DUR,41774.00000000021,20892.000000000055,20882.000000000076,6571944.000000015,3286703.000000004,3285240.999999995,6253788.00000002,3127615.000000002,3126172.9999999953,318155.99999999977,159088.00000000032,159068.00000000023,16.46300366300366,9.0603881599674,10.0006105006105,2416.6946859903383,1448.9268111711185,1475.4547008547008,2291.4643955078736,1305.2888040223245,1319.250109793588,410.8649415101029,410.8649415101028,410.8649415101029,365
SSH,33086.000000000204,16452.000000000156,16634.000000000193,5932075.99999997,2946784.000000021,2985292.0000000526,687863.9999999977,346159.0000000005,341704.9999999972,5244212.000000024,2600624.999999994,2643587.000000042,12.11111111111111,7.511111111111111,7.246434937611408,2189.5641025641025,1442.6565010721022,1516.491532976827,592.993890309747,453.75,392.27777777777777,2164.0244644244644,1442.6565010721022,1516.491532976827,365
BPN,47049.00000000003,23397.999999999818,23650.999999999938,7685707.000000003,3821245.0000000093,3864462.0000000075,7513512.999999982,3735223.000000009,3778290.0000000033,172193.99999999985,86022.00000000003,86172.0,18.45714285714286,11.674358974358976,11.22857142857143,3095.076923076923,1894.3461538461538,1793.0,3095.076923076923,1894.3461538461538,1793.0,732.0,385.14285714285705,366.0,365
CWB,51551.00000000014,25781.999999999887,25768.999999999996,7580833.99999996,3792102.999999999,3788730.9999999823,7331705.999999967,3667598.9999999884,3664106.99999998,249127.99999999997,124504.0,124623.99999999994,16.335714285714285,11.160714285714286,8.904761904761905,2551.8582944832942,1617.5638463838434,1342.9027149321269,2551.8582944832942,1617.5638463838434,1323.134248621313,348.57142857142856,218.0,246.50000000000006,365
FUE,48618.00000000015,24293.99999999995,24323.999999999975,7143740.00000002,3569081.0000000033,3574658.9999999963,2345926.999999996,1173173.0,1172754.000000003,4797812.999999997,2395908.000000001,2401905.000000009,20.791523835641485,11.895726495726496,11.125,3577.757095845331,2027.5008547008547,2020.3365384615386,1226.902097902098,785.4850459482038,625.130353306824,3015.8934594816947,1682.1294117647058,1712.125,365
LPL,38295.99999999991,19150.999999999985,19145.000000000087,6822637.999999997,3411873.000000008,3410765.000000012,957173.9999999991,478572.0000000015,478602.000000001,5865463.999999992,2933301.000000005,2932162.999999999,14.188034188034187,9.625,9.166666666666666,2774.0,1831.0,1730.0,654.0,498.0,520.5,2588.0,1831.0,1673.0,365
TBS,38715.00000000033,19450.000000000047,19265.000000000033,6333658.999999953,3181695.9999999874,3151962.999999999,172.0,172.0,0.0,6333486.999999955,3181523.999999987,3151962.999999999,12.02007391081725,8.095995534088512,8.398507606667,1936.9641354437988,1401.4981004131857,1324.1141915546948,34.4,34.4,0.0,1936.9641354437988,1401.4981004131857,1324.1141915546948,365
ABQ,56711.999999999694,28355.99999999978,28356.000000000047,7131621.999999965,3565754.0000000447,3565867.99999999,7131621.999999965,3565754.0000000447,3565867.99999999,0.0,0.0,0.0,21.236033210251513,14.452823614278943,10.76162274964354,2626.2717714531923,1712.5432979112545,1531.9288100682788,2626.2717714531923,1712.5432979112545,1531.9288100682788,0.0,0.0,0.0,365
GOT,39373.000000000146,19691.000000000204,19682.0000000003,6109102.000000031,3055466.9999999995,3053635.0,713372.0000000015,357135.9999999997,356236.0,5395730.000000023,2698330.9999999963,2697399.000000001,14.506575940399472,8.118166800519742,10.007018922815885,2578.0981403459664,1397.0168282603065,1620.971772944671,562.5,360.0,382.5,2578.0981403459664,1397.0168282603065,1440.971772944671,365
KCH,43428.00000000024,21714.000000000033,21714.000000000025,7221832.999999922,3610925.0000000093,3610908.000000016,6622454.999999927,3311409.000000015,3311046.000000005,599377.9999999997,299515.99999999994,299861.99999999953,15.168531468531471,9.301282051282051,9.683603896103895,2728.2903846153845,1623.1826923076924,1683.0487012987012,2406.746853146853,1623.1826923076924,1519.4399350649353,869.7307692307693,719.7307692307693,596.0,365
LHE,32862.00000000007,16398.000000000033,16463.99999999992,7679490.999999968,3830728.9999999944,3848761.9999999925,1406830.0000000028,700920.9999999995,705909.0000000009,6272660.9999999935,3129807.999999998,3142852.9999999967,11.830322455322456,8.5991341991342,8.830322455322456,2992.489996114996,2191.8975468975473,2418.489996114996,1027.3802197802197,693.0,751.431623931624,2508.957958707959,1994.6572871572876,2058.489996114996,365
RMO,34903.00000000006,17454.999999999938,17448.00000000016,6250404.000000029,3125733.0000000056,3124671.0000000135,0.0,0.0,0.0,6250404.000000029,3125733.0000000056,3124671.0000000135,12.194139194139193,6.449650253647449,8.467741935483872,2208.4545787545785,1315.25,1535.2540322580644,0.0,0.0,0.0,2208.4545787545785,1315.25,1535.2540322580644,365
IKA,29961.000000000244,14989.999999999867,14971.000000000038,6487148.999999991,3244250.999999964,3242897.9999999707,0.0,0.0,0.0,6487148.999999991,3244250.999999964,3242897.9999999707,9.184844997607971,5.7587846853254,5.852941176470589,2235.9601310330627,1433.1197749532046,1403.7870967741935,0.0,0.0,0.0,2235.9601310330627,1433.1197749532046,1403.7870967741935,365
CXR,32325.999999999927,16163.999999999955,16161.999999999924,6619724.999999914,3310591.9999999925,3309133.0000000014,2774921.0000000177,1387272.0000000012,1387649.0000000133,3844804.0000000284,1923319.999999993,1921483.9999999886,12.596969696969698,8.630128205128205,9.285714285714285,2477.5166666666664,1880.1397435897436,1845.0,1522.3333333333333,1128.4642857142858,1033.0,2412.0,1468.1397435897436,1845.0,365
GUA,41473.99999999968,20734.00000000008,20739.99999999978,6516335.999999978,3258801.9999999893,3257534.0000000214,546325.9999999965,272794.00000000175,273532.0000000004,5970009.999999989,2986007.999999971,2984002.0000000126,15.917674933242957,10.448726707265607,8.6676628600158,2913.2322145466605,1593.591358400054,1532.2103742009626,426.5662337662337,349.7309702062643,346.3376623376623,2913.2322145466605,1593.591358400054,1460.2103742009626,365
ANC,68155.00000000095,34106.99999999974,34048.00000000035,7286394.999999972,3644240.999999974,3642153.999999992,7193440.999999974,3598105.999999976,3595334.999999983,92954.00000000007,46134.99999999998,46819.000000000044,21.901186525892406,15.909740259740259,12.547963800904977,2639.9137855783965,2286.2338893895385,1452.4106768339993,2627.3063370302957,2286.2338893895385,1452.4106768339993,485.340777502068,466.36129032258077,456.0,365
NCL,34918.00000000019,17457.0000000001,17461.000000000127,5834181.999999987,2916646.999999996,2917534.9999999804,1256189.0000000054,628291.0000000021,627897.999999999,4577992.999999994,2288355.999999997,2289636.999999984,16.4,9.0,10.707921607378129,3159.6,1685.0,1769.356554677207,1075.111111111111,624.83081950729,572.1111111111111,3110.6,1685.0,1724.8111001317525,365
PSA,36336.000000000226,18164.00000000001,18172.00000000005,6717832.000000016,3358173.000000014,3359659.00000002,1701532.0,850765.9999999991,850766.0000000003,5016300.000000003,2507407.0000000065,2508893.000000007,17.01923076923077,9.125,10.207196029776675,3091.826923076923,1741.875,1831.377171215881,1142.0,953.0,953.0,2713.826923076923,1534.75,1614.25,365
YOW,59224.00000000073,29620.999999999956,29602.999999999756,6654039.999999995,3328853.0000000075,3325186.9999999804,5156684.999999995,2578266.99999999,2578417.99999999,1497354.9999999965,750585.9999999953,746768.9999999929,20.463658563658562,14.580088668798346,12.479830211299953,2626.03980131398,1694.7025352186643,1833.055614323734,1662.2574314574313,1118.4039294039294,1162.7964285714286,1428.1714285714288,912.4654377880187,1008.0093056390393,365
BVA,39556.00000000019,19778.000000000036,19778.000000000124,7674801.999999949,3837401.0,3837400.9999999795,98703.99999999994,49352.00000000001,49352.000000000015,7576097.999999943,3788049.0,3788048.999999979,19.231596360628618,10.162393162393162,9.319221967963387,3739.0,1969.0662393162393,1824.921052631579,557.0,197.0,377.0,3739.0,1969.0662393162393,1824.921052631579,365
FOR,37471.00000000001,18727.99999999995,18743.00000000022,6983719.000000063,3489697.0000000056,3494021.9999999786,6436991.000000059,3216183.9999999995,3220806.9999999753,546727.9999999986,273513.0000000004,273214.99999999977,16.372371851238455,13.989321136379957,14.739229603124475,3093.122611072241,2522.926103581138,2761.8718588063048,3093.122611072241,2522.926103581138,2761.8718588063048,698.0444444444445,470.5192307692307,675.6004273504274,365
PQC,34376.000000000015,17198.99999999992,17176.999999999993,6814686.999999998,3410080.0000000303,3404607.0000000144,3799754.000000018,1898944.9999999986,1900809.0000000072,3014932.999999995,1511135.000000002,1503797.9999999916,13.098412698412698,8.168921356421357,8.030555555555557,2587.369841269841,1706.5847041847044,1526.4611111111108,1789.3045843045843,1289.6738927738927,1124.423076923077,1271.9499999999994,815.0,1073.7575757575758,365
HAJ,38860.99999999983,19413.000000000175,19448.00000000016,6241340.000000029,3117616.999999983,3123722.9999999683,1024418.9999999971,513453.00000000105,510965.9999999986,5216921.000000013,2604163.9999999604,2612756.9999999614,13.687836673130791,8.687836673130791,8.873366013071895,2355.1210407239814,1447.1210407239817,1427.1895424836603,658.7145560322031,521.7954751131222,386.0,2061.1210407239814,1445.1750971250972,1309.5,365
LKO,41861.99999999997,20935.000000000036,20926.99999999992,7558464.999999942,3780104.999999974,3778359.999999993,6187350.999999993,3094647.9999999832,3092702.999999996,1371113.9999999949,685457.0000000007,685656.9999999971,18.876282051282054,11.586822899322899,10.087393162393163,3484.7354700854703,1912.5736624486626,1884.2666666666667,2975.177777777778,1646.4,1482.2666666666667,1088.4642857142858,948.0999999999999,686.8577533577534,365
LGB,33447.999999999956,16723.999999999967,16724.000000000033,5277379.999999965,2638655.0000000047,2638725.000000005,5277379.999999965,2638655.0000000047,2638725.000000005,0.0,0.0,0.0,14.198556345615168,9.370771385477267,9.586387631975867,2338.157509157509,1596.9521116138762,1489.1187405731523,2338.157509157509,1596.9521116138762,1489.1187405731523,0.0,0.0,0.0,365
PAT,30262.000000000084,15130.99999999985,15130.99999999996,5333133.999999987,2666566.9999999916,2666567.000000005,5333133.999999987,2666566.9999999916,2666567.000000005,0.0,0.0,0.0,10.517948717948718,5.555555555555555,5.3875,1955.2051282051282,1026.8333333333333,977.6717948717949,1955.2051282051282,1026.8333333333333,977.6717948717949,0.0,0.0,0.0,365
COV,32171.999999999727,16085.99999999996,16086.000000000007,6075002.999999992,3037394.99999999,3037607.999999998,4627305.999999987,2313795.9999999856,2313509.999999994,1447696.9999999942,723599.0000000007,724098.0000000003,11.381596181596183,7.283735545500252,6.91254960725549,2222.0065303324127,1363.561549235079,1481.8565303324126,2187.3771241830063,1300.9617669911788,1481.8565303324126,835.5,741.8749120160885,630.3333333333334,365
RIC,55202.99999999983,27602.999999999953,27599.99999999962,6325755.999999938,3162872.999999989,3162882.999999991,6316707.999999937,3158348.9999999898,3158358.999999991,9048.000000000007,4523.999999999996,4524.000000000002,19.33026307026307,14.012960568842923,19.33026307026307,2053.604430079724,1581.9647220093138,2053.604430079724,2053.604430079724,1581.9647220093138,2053.604430079724,78.00000000000006,78.00000000000003,78.00000000000006,365
TRN,34078.00000000006,17039.999999999978,17037.999999999996,5724290.999999998,2862301.9999999916,2861988.9999999925,2730205.000000003,1364966.9999999986,1365238.0000000005,2994085.9999999925,1497335.0000000033,1496750.9999999958,13.013333333333334,9.0,8.178051076058667,2318.6266666666666,1665.0,1344.0,1335.0,874.0,966.0,1946.437762237762,1176.0,1010.7756272401434,365
GEG,43970.00000000009,21984.99999999995,21985.000000000044,5276454.000000037,2638248.000000007,2638206.0000000116,5276454.000000037,2638248.000000007,2638206.0000000116,0.0,0.0,0.0,13.817624727770344,10.754134101192927,10.67935933347698,1995.7505788329318,1652.1421043009282,1555.2629979171156,1995.7505788329318,1652.1421043009282,1555.2629979171156,0.0,0.0,0.0,365
IDR,33809.999999999745,16911.99999999989,16897.999999999913,5466945.999999967,2733904.0000000126,2733042.000000016,5383325.999999971,2692186.000000012,2691140.000000019,83620.00000000013,41718.00000000014,41902.00000000014,13.172925685425685,8.494871794871795,7.070238095238095,2085.4615384615386,1358.4,1079.8974358974358,1999.6410256410259,1321.6205128205129,1079.8974358974358,224.0,224.0,224.0,365
OKC,50852.00000000013,25427.00000000005,25425.000000000146,5824424.999999958,2912303.999999991,2912120.9999999953,5821600.999999956,2910891.9999999907,2910708.9999999963,2823.999999999999,1411.9999999999995,1411.9999999999995,16.075483470777588,11.66658215407016,11.799056019881448,2071.36448636331,1400.1735886929657,1428.4850441715148,2071.36448636331,1400.1735886929657,1428.4850441715148,181.0,181.0,181.0,365
TRV,30035.99999999982,15018.999999999889,15016.999999999887,5503947.999999974,2752269.999999988,2751678.0,2751617.0000000102,1375776.0000000068,1375841.000000004,2752330.999999986,1376494.0000000014,1375837.0000000035,13.135836385836384,7.166666666666667,7.79047619047619,2374.106837606838,1314.497435897436,1381.695238095238,1868.5196581196583,934.2598290598291,991.1809523809522,1499.2333333333333,1071.0,1159.2333333333333,365
CAG,33691.0000000002,16844.000000000022,16847.000000000004,6238114.999999913,3118440.0000000084,3119675.000000021,4663993.000000027,2332379.9999999846,2331613.0000000075,1574122.0000000037,786059.9999999994,788061.999999997,15.2,8.5,7.975935828877005,2606.0,1561.5,1449.451871657754,1906.0,1023.0,1142.0,1513.0,941.0000000000001,928.0,365
FLN,34424.00000000006,17227.000000000025,17196.99999999999,6100463.99999998,3052706.9999999837,3047757.000000002,4619506.0000000065,2310086.9999999963,2309418.999999999,1480958.000000003,742620.0000000014,738338.0000000059,11.557430314783256,8.208943833943835,8.023488596718941,2059.86674273439,1397.9981684981685,1380.927693830796,1483.1798534798534,1397.9981684981685,1194.927693830796,981.5,679.504337208685,587.9415258576548,365
ABV,52803.99999999997,26337.000000000222,26466.999999999854,6366059.999999986,3182430.99999998,3183628.99999999,4948692.000000014,2468289.9999999786,2480401.999999985,1417367.9999999946,714141.0000000041,703227.0000000012,25.303529071832017,17.7008663826188,17.075885172999683,3016.7799578672116,2091.977420614018,2049.7763485166547,2646.893069592088,1858.8188740738858,1769.7763485166545,892.4742421293656,587.6785714285714,892.4742421293656,365
BBI,39509.99999999975,19752.99999999982,19756.999999999873,6329560.000000012,3164414.9999999953,3165144.9999999935,6161662.00000001,3080373.000000002,3081288.9999999893,167898.0,84042.0,83856.0,13.265934065934067,7.481318681318681,7.461309523809524,2057.0637362637362,1329.7799533799534,1218.0957792207794,1935.4615384615386,1329.7799533799534,1118.9948717948719,372.0,232.5,186.00000000000023,365
KHG,42105.99999999996,21045.000000000044,21061.00000000004,6288474.999999984,3133106.9999999967,3155367.9999999898,6265429.999999979,3121642.9999999977,3143786.9999999916,23045.000000000004,11464.0,11581.000000000002,14.170046620046621,10.0,9.644444444444444,2453.2390692640693,1601.905735930736,1666.1498945498945,2453.2390692640693,1601.905735930736,1666.1498945498945,177.0000000000001,177.0000000000001,177.0,365
ZAG,44740.999999999876,22367.99999999979,22372.99999999999,6208937.000000026,3104197.999999964,3104739.0000000224,774720.999999999,388422.99999999953,386298.00000000134,5434215.999999999,2715774.9999999823,2718441.000000017,18.40850355526826,9.581110392875098,10.163380736910149,2564.951768819416,1384.7425985778927,1432.4506033182504,749.4166666666667,540.930682063035,464.82142857142856,1956.1303402479875,1158.2476282950336,1263.1212160388632,365
DLM,30245.000000000204,15106.999999999949,15138.000000000055,5936199.000000019,2965487.999999996,2970711.000000007,2220671.0000000065,1109643.0,1111028.0000000028,3715528.0000000196,1855845.0000000014,1859683.000000005,20.17514838103073,11.022007404360345,11.095149948091125,4050.6795753266347,2403.1673179761415,2232.0,1205.7468531468533,827.1300218598606,691.5771744595274,3191.5000000000005,2161.5,1910.4666666666665,365
DVO,28920.999999999873,14380.999999999973,14539.99999999992,5480007.000000039,2719885.000000028,2760122.000000014,5164295.000000038,2581841.000000018,2582454.0000000056,315712.0000000013,138043.99999999997,177668.00000000026,13.441666666666666,8.1025308025308,7.275,2457.1778998778996,1615.5,1361.0382173382172,2457.1778998778996,1615.5,1361.0382173382172,622.75,376.2857142857143,338.66666666666674,365
MBJ,28655.000000000193,14325.000000000015,14330.000000000076,5219940.000000043,2606766.0000000107,2613173.9999999716,4300.000000000001,2250.0000000000005,2049.9999999999995,5215640.000000054,2604516.0000000135,2611123.999999969,25.535119047619048,13.05595238095238,13.607185275467595,4587.236904761905,2502.138095238095,2441.1345238095237,50.0,50.0,50.0,4587.236904761905,2502.138095238095,2441.1345238095237,365
WLG,69400.00000000074,34709.00000000021,34691.000000000044,6408948.999999983,3204642.0000000102,3204306.9999999995,5404499.999999979,2702616.0000000047,2701884.000000015,1004449.0000000019,502026.0000000023,502423.0000000008,23.34285714285714,12.998095238095239,14.31905270761106,2009.7244047619047,1332.358776844071,1339.1144427467957,2009.7244047619047,1271.3331693881566,1248.9863095238097,965.8880482262834,791.8880482262834,727.254700854701,365
BTH,28923.00000000001,14679.999999999918,14242.999999999865,5308818.000000045,2694561.0000000135,2614256.99999998,5128142.000000048,2604005.0000000033,2524136.9999999898,180675.9999999997,90556.00000000013,90119.99999999985,13.357997557997559,6.821428571428571,7.466666666666667,2365.525641025641,1290.132554945055,1456.9166666666667,2312.5919413919414,1290.132554945055,1456.9166666666667,658.0,658.0,603.6615384615385,365
CUZ,33351.000000000124,16665.00000000005,16685.99999999996,5762707.999999977,2879492.0000000023,2883216.0000000144,5428461.999999974,2712320.0000000014,2716142.0000000256,334246.00000000047,167171.99999999994,167074.00000000012,12.615681879438995,7.174309448721214,5.858408176230226,2159.7872355173113,1209.3495398848816,1020.5196196693033,1976.3392717164065,1025.9015760839766,1020.5196196693033,395.98095238095254,263.0769230769231,240.0,365
AHB,32852.999999999716,16425.999999999767,16426.9999999998,6064078.999999961,3032165.0000000303,3031913.999999989,5464161.999999949,2732238.000000036,2731924.000000016,599917.0000000024,299927.00000000023,299990.00000000105,9.218954248366012,5.651082251082251,6.1902285148964475,1820.5904977375567,1204.0904977375567,1082.8906455862978,1654.5904977375567,1038.0904977375567,912.9354838709677,392.9160839160839,250.30676328502432,392.9160839160839,365
GOX,34953.999999999694,17476.000000000055,17478.000000000036,6083444.000000021,3041417.999999991,3042025.999999988,5658871.999999999,2829611.999999984,2829259.999999991,424572.0000000011,211805.99999999956,212766.0000000002,12.718482905982906,8.5,8.616987179487179,2717.0,1741.0,1463.5833333333335,2308.502564102564,1307.5352564102564,1298.6923076923076,875.5714285714287,712.0000000000001,499.1714285714286,365
SRQ,37017.9999999999,18508.999999999953,18509.00000000009,5832770.000000026,2916354.000000002,2916416.0000000047,5805486.00000002,2902712.000000002,2902774.0000000065,27284.000000000015,13642.000000000007,13642.000000000005,17.732553468037338,10.789285714285715,9.78888888888889,2702.855555555556,1660.6279761904764,1602.3277777777778,2702.855555555556,1519.825,1602.3277777777778,183.0769230769231,183.0769230769231,183.0769230769231,365
YWG,41778.00000000019,20897.999999999916,20879.999999999964,5303677.000000002,2652902.9999999874,2650773.999999993,4553801.000000008,2276549.9999999884,2277250.999999994,749876.0,376353.00000000105,373522.99999999814,14.180064641241112,9.836904761904762,9.469416264998314,1939.3047231200171,1359.325,1145.4166666666667,1688.511513323278,1098.3254902077424,1125.2038423046488,892.25,892.25,618.7860305412488,365
BUF,52321.99999999995,26160.000000000182,26161.999999999913,6406136.0000000475,3202935.0000000456,3203200.9999999986,6406136.0000000475,3202935.0000000456,3203200.9999999986,0.0,0.0,0.0,16.180357142857144,12.904603827545005,14.805644682115268,2273.243412143412,1792.9298812951756,2097.1477169888935,2273.243412143412,1792.9298812951756,2097.1477169888935,0.0,0.0,0.0,365
CZX,39863.99999999993,19932.0000000001,19931.999999999985,6428501.000000048,3214367.999999997,3214133.000000015,6282255.000000055,3141244.9999999944,3141010.000000014,146245.99999999953,73123.00000000007,73123.00000000007,15.253568653568653,9.190476190476192,10.101875901875902,2409.5785325785328,1465.8063492063493,1540.8735930735934,2409.5785325785328,1465.8063492063493,1540.8735930735934,498.85714285714283,320.4999999999999,453.0,365
PNH,30806.999999999935,15392.0,15414.999999999982,5517978.000000009,2757155.0000000065,2760822.9999999967,147379.99999999988,74792.0,72588.00000000003,5370598.00000001,2682363.0000000065,2688234.999999997,15.122652347652346,9.53535076035076,8.273892773892774,2814.0966117216117,1812.8426434676435,1565.755710955711,344.0,292.5,344.0,2605.001343101343,1758.9080808080807,1554.4424242424243,258
PVD,42026.99999999993,21015.000000000084,21012.000000000033,5462713.999999992,2731711.0000000154,2731002.9999999944,5343745.999999978,2672227.000000011,2671519.000000002,118967.99999999967,59484.000000000015,59484.000000000015,14.407345726169252,14.217702558879031,13.740679059502586,2009.7573981573983,2009.7573981573983,1931.8724152191894,1832.5420135420136,1832.5420135420136,1801.227253928867,197.68531468531478,190.341809797461,197.68531468531478,365
CNS,46096.99999999981,22964.99999999984,23131.99999999978,5917711.000000011,2953682.999999984,2964028.0000000135,5054200.000000003,2522448.999999986,2531750.99999999,863510.999999995,431233.9999999996,432276.9999999999,20.24482654600302,12.883288084464557,10.788690476190476,2592.5799811172806,1612.2287655040068,1718.3596743758035,2034.6503518703519,1612.2287655040068,1718.3596743758035,898.8913308913308,531.9411764705883,663.2403846153844,365
NAS,58956.0000000004,29290.00000000002,29666.00000000003,5593052.999999995,2787096.9999999995,2805955.999999981,1251017.9999999981,616183.9999999955,634833.9999999986,4342035.000000012,2170913.0000000186,2171121.9999999865,23.070042569609434,14.216030964607816,15.425438761112385,3021.817116199781,2201.883628031256,1749.7148276560042,733.5827674328623,499.3347906573713,395.1717765683611,2870.6904193672017,2150.806926954555,1612.1763661175428,365
FNC,32946.000000000015,16468.000000000036,16478.000000000124,5871705.0,2935006.0000000196,2936699.0000000037,2562243.0000000116,1279677.9999999953,1282564.9999999963,3309461.9999999925,1655327.9999999905,1654134.0000000028,13.779232205702794,8.095525389643036,7.25,2423.5,1392.8778280542988,1380.75,1329.2666666666667,1117.2445054945056,839.6388888888889,2120.5,1217.0,1245.75,365
GYE,33787.00000000019,16721.000000000106,17066.000000000113,5566760.0000000205,2733369.0000000047,2833391.0000000107,2811648.0000000056,1406092.999999992,1405555.0000000012,2755112.000000001,1327276.000000005,1427835.999999998,11.711942469295412,6.690642690642691,6.253205128205129,2025.7299432593552,1098.7259407259407,1168.3931623931626,1140.0,680.0,690.0,1368.8214285714284,811.1053028214319,754.6790392403295,365
LBA,32214.000000000106,16107.000000000025,16107.000000000058,5226263.000000007,2613119.00000001,2613143.999999997,253516.00000000052,126758.00000000012,126758.00000000007,4972746.999999998,2486361.000000013,2486386.0,17.27396214896215,12.022222222222222,12.0,2933.16063635792,1920.6,2052.0,516.0,258.0,258.0,2861.16063635792,1848.6,1980.0,365
NTG,34559.00000000009,17281.000000000015,17278.000000000036,5601599.000000008,2800620.999999996,2800977.9999999767,5460971.0,2730306.999999989,2730663.9999999814,140628.00000000032,70314.00000000004,70313.99999999999,18.27029220779221,9.303146853146854,9.327905427905428,3004.6314033189033,1561.5290792540793,1544.9909867909869,3004.6314033189033,1561.5290792540793,1544.9909867909869,248.5,248.5,248.5,365
SDF,54115.00000000028,27057.000000000182,27057.999999999844,6009947.999999983,3004992.99999999,3004955.0000000154,6009947.999999983,3004992.99999999,3004955.0000000154,0.0,0.0,0.0,18.35176914588679,13.184364916129619,13.213625590096179,1875.9158798064677,1457.247151149504,1565.0585344271303,1875.9158798064677,1457.247151149504,1565.0585344271303,0.0,0.0,0.0,365
MEM,53840.00000000031,26919.99999999985,26920.000000000087,6442467.999999929,3221244.9999999925,3221223.0000000084,6438639.999999927,3219330.9999999925,3219309.000000009,3827.999999999999,1914.0000000000002,1914.0,20.224175824175823,12.280253080253079,15.114847113670644,2225.4716394716397,1532.133266733267,1760.0093071634249,2225.4716394716397,1532.133266733267,1760.0093071634249,186.0,186.0,186.0,365
SAV,46692.99999999997,23347.000000000182,23346.000000000015,5427656.0000000065,2713943.0000000047,2713712.9999999953,5427656.0000000065,2713943.0000000047,2713712.9999999953,0.0,0.0,0.0,16.65438039085098,11.233393534570006,10.219320187181099,2045.8228374994733,1261.125,1251.8338670524126,2045.8228374994733,1261.125,1251.8338670524126,0.0,0.0,0.0,365
TRD,47289.000000000124,23644.99999999994,23644.00000000029,5211650.999999974,2605855.0000000256,2605796.000000001,4310026.999999951,2153959.000000007,2156068.0000000075,901623.9999999991,451896.0000000008,449727.999999999,20.742223789282612,11.973077206850204,12.444296226649168,2466.9768310121253,1306.8415627424579,1335.5046255549687,2397.4657199010144,1117.6341253517726,1279.8315945492418,772.9267399267401,550.2283272283273,482.9478908188586,365
RNO,47363.000000000204,23691.000000000106,23672.00000000019,6355596.000000037,3178208.0000000345,3177387.999999993,6257632.000000044,3129226.000000035,3128405.999999991,97964.00000000006,48981.9999999999,48981.999999999905,16.7358713392869,9.4625,10.799598839591413,2302.1339220551745,1292.9751451163215,1740.4425522104757,2302.1339220551745,1292.9751451163215,1740.4425522104757,272.3913043478262,272.3913043478261,272.3913043478262,365
