iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
JAX,65040.999999999774,32519.000000000076,32522.000000000087,9405495.000000063,4702486.999999978,4703008.000000049,9316367.000000056,4657922.999999975,4658444.000000052,89128.00000000003,44564.00000000006,44563.999999999935,20.205746932805752,13.014324585997715,12.88822714024327,2853.6131122472298,1842.171988403753,1819.6917714901585,2850.4861941209547,1814.9206589488945,1819.6917714901585,233.16666666666663,211.42857142857122,211.42857142857144,365
NTE,50897.99999999984,25598.999999999996,25299.000000000015,8500922.000000034,4260932.000000008,4239990.000000003,2602218.0000000047,1311623.0000000081,1290595.0000000058,5898704.0000000065,2949308.9999999995,2949395.0000000102,18.290849673202615,16.57924297924298,11.944970062617122,3084.507390648567,2816.615600086189,1870.556991203149,1365.1785714285716,1109.6793650793652,913.4409022350198,2294.0,1977.0833333333335,1477.0,365
BRI,48399.99999999998,24196.000000000007,24203.999999999985,8880253.000000006,4439536.000000021,4440717.0000000205,3830647.000000012,1916736.0000000044,1913910.9999999928,5049606.000000081,2522799.9999999916,2526806.0000000163,14.183760683760683,8.82311050579302,7.093650793650793,2694.5,1585.4074516315602,1282.9570561017931,1519.6666666666665,950.5,755.7,2072.333333333333,1157.2666666666667,1108.4285714285713,365
BEY,49020.00000000016,24583.99999999998,24436.00000000035,8786312.000000026,4408111.000000018,4378200.999999977,0.0,0.0,0.0,8786312.000000026,4408111.000000018,4378200.999999977,13.767719218053347,9.511155958736603,10.076746815596744,2449.3825684135063,1712.1144608080097,1737.693453213453,0.0,0.0,0.0,2449.3825684135063,1712.1144608080097,1737.693453213453,365
CLO,57134.99999999948,28601.000000000076,28534.000000000025,8721463.999999989,4362688.000000013,4358776.000000054,7374465.999999988,3688780.000000021,3685686.0000000265,1346997.9999999902,673907.9999999978,673089.9999999999,14.644166108682237,8.877197802197802,8.445343638751773,2339.4794205794205,1485.8239352045805,1358.412992503315,2167.7660110288193,1130.5244755244755,1222.578872740163,787.0009768009767,652.3361101264327,597.961910252233,365
KHI,42328.00000000017,21113.000000000116,21214.999999999854,8733753.999999933,4352220.999999969,4381533.000000003,3250032.000000002,1625046.0000000084,1624986.0000000126,5483721.999999973,2727174.999999997,2756547.0000000023,11.265223665223665,7.162121212121212,6.644289044289044,2419.921428571429,1521.2692307692307,1509.0461538461539,1359.5846153846155,1070.5555555555554,1073.0,1900.0045843045843,1276.8076923076924,1416.2599567099567,365
KOJ,69506.99999999981,34659.00000000005,34848.000000000065,8086925.999999919,4038550.000000042,4048375.99999998,7794589.9999999385,3892451.000000041,3902138.9999999856,292336.00000000006,146098.99999999997,146237.0,19.96666666666667,12.469877344877345,13.366071428571429,2396.050216450217,1285.0,1403.4578477078476,2390.5125874125874,1285.0,1364.183682983683,407.75,205.875,271.4333333333334,365
BDL,56797.99999999987,28398.99999999988,28398.999999999858,8215804.99999997,4107850.000000015,4107955.0000000107,7704000.999999962,3852127.999999996,3851873.000000017,511804.0000000019,255721.99999999968,256082.0,15.872139591052829,14.497429167946628,14.498941004437663,2362.1986391744454,2232.9373279050697,2205.877473043507,2282.215241621124,2232.9373279050697,2112.4067722473605,453.0,373.0,282.87516641065054,365
BIO,48132.00000000031,24067.999999999956,24063.99999999993,8157970.999999953,4079085.000000007,4078885.999999985,4564899.999999961,2282649.999999993,2282249.9999999944,3593070.9999999856,1796435.0000000035,1796636.000000002,14.415946275946276,10.694304620111073,9.870715363068305,2478.5141367583824,1725.2627515853321,1560.9145299145298,1652.7245222098163,1034.0,1030.4761904761904,1632.7809985246172,1069.0409428051744,989.4945054945056,365
CHC,70352.00000000001,35153.99999999998,35197.99999999973,8165532.999999946,4082076.999999995,4083455.9999999986,6065673.999999926,3032129.999999992,3033544.0000000023,2099858.999999998,1049946.9999999988,1049912.000000003,20.345238095238095,11.951556776556775,14.053128355891719,2872.6944954392006,1929.9749103942654,2036.8982031040853,1850.1324000769782,997.361362990519,1166.0291666666667,1577.4336852689794,1079.0000000000002,1066.0,365
TFN,78754.00000000006,39375.99999999995,39378.00000000006,8639911.000000034,4319794.000000019,4320116.999999988,8584857.000000045,4292267.000000021,4292589.999999994,55054.0,27527.0,27526.999999999996,21.435443641325996,11.389297400170761,11.966331941334003,2730.9107142857147,1408.9902979577446,1463.7560054324758,2723.067281346105,1379.3678571428572,1463.7560054324758,299.0,298.9999999999998,299.0,365
BFS,44715.00000000029,22356.999999999938,22358.000000000084,7959560.000000011,3979639.000000018,3979921.0000000154,5038801.999999996,2519593.000000009,2519209.0000000093,2920758.000000012,1460046.0000000005,1460712.0000000056,15.837333907922144,8.681623931623932,9.25,2847.0,1565.826923076923,1678.5,2192.344641241112,1378.0761904761905,1219.4368131868132,1296.0,927.0,976.5,365
OGG,65800.9999999997,32907.99999999982,32893.00000000032,8917198.000000032,4458612.999999989,4458585.00000002,8669876.000000052,4334952.000000006,4334924.000000012,247322.0000000002,123660.99999999993,123660.99999999975,21.834918718983566,12.37290188903092,11.53154761904762,3422.4261904761906,2078.392857142857,1805.6770609318996,3402.5636524230235,1952.77977753118,1805.6770609318996,538.3968253968253,444.99884792626733,532.5332308214661,365
JHG,53730.99999999982,26900.000000000084,26831.00000000015,8725046.999999993,4373549.000000016,4351498.000000024,8660710.999999989,4339401.000000013,4321310.000000026,64336.0,34147.99999999996,30188.0,19.345238095238095,12.45,10.864196914196915,3210.6687312687313,2086.9833333333336,1784.5,3165.9970543345544,2086.9833333333336,1784.0720390720392,208.83333333333326,193.91666666666674,191.78571428571433,365
MFM,53740.00000000061,26741.000000000044,26998.999999999894,9049164.999999933,4522994.999999996,4526170.000000008,0.0,0.0,0.0,9049164.999999933,4522994.999999996,4526170.000000008,17.329270729270732,9.107936507936508,9.297619047619047,2853.8558275058276,1591.9151515151518,1623.5170274170273,0.0,0.0,0.0,2853.8558275058276,1591.9151515151518,1623.5170274170273,365
GYD,51938.00000000031,26016.999999999913,25921.0000000001,8418423.999999996,4215482.0000000065,4202941.999999992,0.0,0.0,0.0,8418423.999999996,4215482.0000000065,4202941.999999992,14.02795717087442,9.550836625796244,10.764657875713068,2308.413710113416,1631.675507427848,1625.8388068025165,0.0,0.0,0.0,2308.413710113416,1631.675507427848,1625.8388068025165,365
GAU,46851.999999999956,23439.000000000146,23412.999999999945,8202545.000000032,4102898.999999987,4099646.0000000293,8075501.000000026,4039376.9999999832,4036124.0000000345,127044.00000000001,63521.99999999999,63521.99999999999,14.134469696969697,10.923076923076923,9.0,2531.882051282051,1933.0666666666666,1696.0,2522.694638694639,1914.0666666666666,1696.0,360.0,180.0,180.0,365
BGO,73314.99999999943,36659.00000000023,36655.999999999876,8498220.999999985,4249291.999999998,4248928.999999991,5366227.999999977,2685300.0000000065,2680927.999999985,3131993.0000000056,1563991.9999999967,1568000.9999999988,25.915532180238063,17.056394857740933,15.779166666666667,2892.7578026548613,1749.3076612929553,1805.5083333333332,2288.9923631923634,1479.9325111163346,1429.1211416034946,1611.9012691230334,847.97209653092,1007.8730666392432,365
EIN,39539.00000000044,19770.000000000025,19769.000000000022,7797986.999999958,3899082.0000000037,3898904.9999999963,0.0,0.0,0.0,7797986.999999958,3899082.0000000037,3898904.9999999963,13.955882352941178,9.0,7.0,2814.8088235294117,1701.0,1468.6573426573427,0.0,0.0,0.0,2814.8088235294117,1701.0,1468.6573426573427,365
PVR,46188.000000000146,23093.000000000116,23094.99999999994,8345234.000000026,4172579.000000022,4172655.0000000214,3945814.000000012,1972989.0000000026,1972824.9999999998,4399419.999999994,2199589.999999998,2199830.0000000065,26.296714331420212,13.652038239538241,13.9359093130131,4666.667741243261,2433.410714285714,2527.1502802283712,1869.0492383792155,997.179995929996,972.5,3649.6852027429286,1941.1949596039562,2028.4401354320714,365
BUR,75176.0000000001,37539.99999999971,37635.99999999957,9110662.99999995,4553927.000000033,4556735.999999969,9110662.99999995,4553927.000000033,4556735.999999969,0.0,0.0,0.0,24.2100302312067,14.689880952380953,17.495965739229497,3077.033559624992,2009.9070208857986,2375.7444967851043,3077.033559624992,2009.9070208857986,2375.7444967851043,0.0,0.0,0.0,365
ONT,56854.99999999976,28429.000000000193,28425.99999999996,9369733.999999898,4685185.000000002,4684549.000000007,8562239.999999972,4281416.000000018,4280823.999999999,807493.9999999966,403768.99999999785,403724.99999999575,15.423371651983153,10.373018402685489,13.169916346005692,2593.84012520967,1809.2860805860805,2187.812783295137,2389.900675411087,1731.016550337708,2187.812783295137,776.0403225806452,524.6401877692202,594.8296703296703,365
POA,54454.00000000023,27232.000000000204,27221.999999999876,9277391.00000007,4640739.999999989,4636650.999999996,8827657.000000045,4415702.99999999,4411953.999999998,449733.9999999996,225036.99999999962,224696.99999999994,15.8742296350992,8.990599844534296,10.619884690472924,2744.2585858585862,1480.4105006105005,1830.200929789165,2744.2585858585862,1469.6808080808082,1830.200929789165,486.6582872465225,424.97777777777765,451.65641025641025,365
TUN,56812.99999999926,28393.000000000215,28419.999999999956,9311697.000000067,4653601.999999987,4658095.000000001,160248.0000000004,79817.9999999997,80429.99999999974,9151448.999999994,4573783.999999994,4577664.999999999,17.055147107794163,9.267013215542626,10.56178266492358,3160.6431178625294,1551.789743589744,1855.8931178625294,108.16830294530155,90.68571428571428,78.4,3160.6431178625294,1551.789743589744,1855.8931178625294,365
SJD,51776.99999999995,25887.000000000007,25890.00000000001,9233126.999999955,4616125.000000001,4617002.0000000205,3417799.0000000056,1708909.9999999981,1708888.9999999928,5815328.000000004,2907215.000000003,2908112.999999997,28.741666666666667,15.678103318250377,15.225074027279907,4990.110820323469,2764.669186726031,2707.1231504457314,1727.7202197802198,992.159455053284,821.9166666666666,4175.9228355957775,2287.1705716025563,2336.257142857143,365
SVX,59786.00000000042,29849.999999999996,29936.000000000033,8850655.000000032,4421130.999999982,4429523.999999978,6099955.999999956,3047580.000000008,3052375.999999989,2750699.0000000168,1373551.0000000044,1377147.9999999993,14.93986013986014,9.741841491841491,9.585470085470085,2176.6862026862027,1580.5087412587413,1411.3357142857146,1803.6440476190478,1237.025763125763,1209.857142857143,1556.75,1075.5,886.0,365
LXA,53919.000000000226,26956.999999999956,26961.999999999978,8047242.999999993,4004894.9999999916,4042347.999999996,7989642.999999987,3976094.9999999925,4013547.999999994,57599.99999999998,28800.00000000001,28800.00000000003,18.656746031746035,10.458838383838383,10.749242424242425,3118.23127983128,1720.8927350427352,1785.756388056388,3118.23127983128,1720.8927350427352,1785.756388056388,148.57142857142867,148.57142857142844,146.0571428571427,365
NLU,52049.00000000001,26052.000000000156,25997.000000000313,8977384.000000041,4492198.999999984,4485185.00000001,8408056.00000008,4205097.999999991,4202958.000000037,569328.0000000065,287100.99999999825,282227.00000000146,16.601028693528693,10.438378663819838,9.92907450971967,2848.0172064494645,1811.2598626245192,1778.3520495191083,2806.29641025641,1669.813986013986,1747.3967162249517,570.3655913978495,504.16666666666663,385.36559139784947,365
THR,60504.99999999972,29913.999999999927,30590.999999999913,8525598.999999963,4207300.000000001,4318298.999999971,8520798.999999963,4204900.000000001,4315898.999999971,4799.999999999996,2400.0,2400.0,16.442307692307693,11.0,13.0,2295.8,1622.0,2048.75,2275.75,1622.0,1968.0,88.88888888888891,0.0,0.0,365
RIX,55747.00000000007,27858.999999999913,27887.999999999945,8479161.000000007,4237060.999999979,4242099.999999992,0.0,0.0,0.0,8479161.000000007,4237060.999999979,4242099.999999992,21.43791513146352,19.150200184592975,17.177350427350426,3291.7953229566133,2938.7350427350425,2566.99358974359,0.0,0.0,0.0,3291.7953229566133,2938.7350427350425,2566.99358974359,365
ISB,38333.0000000001,19213.999999999967,19119.000000000022,8443123.000000058,4234998.000000005,4208125.000000029,1897497.0000000163,953180.9999999956,944315.9999999921,6545626.000000014,3281816.9999999977,3263809.0000000126,11.368473193473193,6.38568931068931,7.555555555555555,2977.8786324786324,1662.2333333333333,2135.8353757353757,1048.1826923076924,610.6803418803419,765.3142857142857,2589.2323287823288,1552.6637362637362,1738.8833333333337,365
GDN,45409.000000000015,22705.99999999992,22702.99999999994,8141677.00000008,4071131.9999999707,4070544.9999999925,598044.0000000003,299087.0000000011,298956.9999999995,7543633.000000037,3772044.999999972,3771588.0000000135,13.595588235294118,8.709840338872597,12.19988712630615,2400.5237798197636,1557.004022121669,2258.7737798197636,589.25,301.8679738562092,313.5,2293.745608313255,1447.6853146853146,2188.746069363906,365
SDU,58047.00000000021,29079.999999999945,28967.000000000102,8380449.999999959,4197971.999999989,4182478.000000049,8380449.999999959,4197971.999999989,4182478.000000049,0.0,0.0,0.0,15.074049931786504,9.018284498550152,10.65837239224336,2172.5466666666666,1312.2680084971662,1494.5859742871507,2172.5466666666666,1312.2680084971662,1494.5859742871507,0.0,0.0,0.0,365
OMA,51720.00000000044,25860.99999999989,25859.0000000001,6648597.000000006,3324305.999999995,3324291.0000000205,6648597.000000006,3324305.999999995,3324291.0000000205,0.0,0.0,0.0,15.765063743446097,9.885028534943645,13.544291283355282,1917.3371277405233,1388.8919552810896,1735.232142857143,1917.3371277405233,1388.8919552810896,1735.232142857143,0.0,0.0,0.0,365
TSA,47934.00000000006,23967.000000000073,23966.99999999988,6536356.000000023,3268134.0,3268222.0000000126,3062592.000000007,1531251.9999999988,1531340.0000000014,3473763.9999999874,1736881.9999999949,1736881.9999999898,14.406693306693306,8.830303030303032,8.033566433566433,2104.5114219114216,1301.5440559440558,1259.0748626373627,1113.9857031857032,762.7897435897436,671.7897435897436,1316.0,778.0952380952381,770.0000000000002,365
ECN,35149.999999999505,17574.00000000011,17576.000000000113,6632380.999999988,3315800.000000047,3316581.000000015,0.0,0.0,0.0,6632380.999999988,3315800.000000047,3316581.000000015,11.54116210586799,7.008027781222629,7.14252373013983,2241.159362859363,1299.8831426072513,1313.9987488792042,0.0,0.0,0.0,2241.159362859363,1299.8831426072513,1313.9987488792042,365
GOI,40607.00000000015,20303.999999999964,20303.000000000055,7750322.999999989,3875215.9999999995,3875107.000000016,7493848.999999985,3746976.000000002,3746873.0000000144,256474.00000000081,128239.99999999997,128234.00000000025,16.432051282051283,8.166666666666668,8.987878787878788,3041.559373959374,1559.7333333333333,1693.78648018648,3041.559373959374,1559.7333333333333,1693.78648018648,377.99999999999994,377.99999999999994,238.0,365
